kepoi_name,confirmation_probability
K01681.03,0.999918516229408
K01613.03,0.9999180535953623
K04900.01,0.9999180369857456
K00611.01,0.9999167870180121
K02081.01,0.9999166854540569
K05336.01,0.9999165323831452
K03114.01,0.9999165167615434
K00605.02,0.9999161138928985
K04212.02,0.9999160348107478
K04700.01,0.9999154962627862
K00902.01,0.9999150679254953
K04637.01,0.9999148268396456
K04749.01,0.9999147245346879
K05628.01,0.9999112942974878
K05220.01,0.9999109492719295
K04146.02,0.9999106959093008
K07991.01,0.9999086649403541
K03077.01,0.9999083702131093
K07354.01,0.9999074243659958
K04549.01,0.9999065563934091
K03214.01,0.9999049822457187
K03108.01,0.9999035862523423
K02593.02,0.9999026037152285
K06931.01,0.999902557567641
K02421.02,0.9999003011666153
K04545.01,0.9998999402922469
K01845.02,0.9998997932976302
K05909.01,0.9998997662895807
K04714.01,0.9998981921795135
K04395.01,0.9998961139617722
K04705.01,0.9998956848137346
K01083.02,0.9998937263365323
K04680.01,0.9998934936436938
K04428.01,0.9998924208109765
K06355.01,0.999892202616017
K05605.01,0.9998920073263462
K04590.01,0.9998914502307606
K02248.04,0.9998914297110806
K06145.03,0.9998908762754803
K05475.02,0.9998905269229452
K06672.01,0.9998904913785964
K04109.01,0.999890251185047
K02061.02,0.9998899879183577
K07320.01,0.9998890230417247
K05895.01,0.9998890178928033
K02851.02,0.9998883823927126
K07846.01,0.9998882297512326
K06209.01,0.9998872982093548
K02449.02,0.9998871374761276
K07645.01,0.9998870805734617
K04343.01,0.9998870510376066
K00522.01,0.9998840051653829
K07106.01,0.9998827922660509
K05632.01,0.9998806097668982
K06687.01,0.9998777582302931
K02295.01,0.9998773119393114
K04466.01,0.9998769968322662
K01427.02,0.9998769680487545
K06890.01,0.999876576967545
K04957.02,0.9998762329160028
K03398.03,0.9998749025664349
K02768.03,0.9998745536769817
K06793.01,0.9998731255707936
K03469.01,0.99987284864093
K02416.01,0.9998714732408487
K01842.01,0.9998711975395203
K04850.01,0.9998708484620241
K04668.01,0.999868275770866
K04457.01,0.9998681664312866
K04188.01,0.9998673871686048
K04403.01,0.9998640246257314
K02174.04,0.9998621213349
K02924.02,0.9998618707969952
K07687.01,0.9998613988767466
K04754.01,0.9998612454593117
K02217.01,0.9998596034951687
K03006.01,0.9998581616109713
K05854.01,0.9998535915618965
K04577.01,0.9998531267371402
K01889.02,0.9998517475366161
K06921.01,0.9998511394148903
K03196.02,0.9998496640079017
K06601.01,0.9998486008294559
K05553.01,0.9998484465312233
K03410.02,0.9998473368420239
K04587.01,0.9998462082234533
K04067.01,0.9998443673300217
K07375.01,0.9998443414514503
K03823.01,0.9998431630812297
K04649.01,0.999842936415233
K04709.01,0.9998390904735048
K07970.01,0.9998386062603596
K06178.01,0.9998365761637326
K03354.01,0.9998357921398726
K04269.01,0.9998352103670327
K04325.01,0.999834575628496
K03061.01,0.9998342876368882
K04634.01,0.9998249410136937
K07400.01,0.9998246001495211
K01731.01,0.9998235583470177
K04421.02,0.9998226707054948
K04329.01,0.9998222604006524
K00317.02,0.9998206388613349
K07940.01,0.9998197128963843
K05842.01,0.9998178314544159
K02093.02,0.9998155427770313
K04875.01,0.9998142297270805
K03312.01,0.9998055567657387
K00984.01,0.999804188402971
K05007.01,0.9998031011969313
K04992.01,0.9998025032625313
K04659.01,0.9997969034370274
K01106.03,0.9997928059189979
K05117.01,0.9997920847545768
K03689.01,0.9997896084851149
K02841.01,0.9997894206518299
K05790.01,0.9997892647899486
K05874.01,0.9997875441174624
K03444.03,0.9997823400667905
K02162.02,0.9997807816127883
K03196.01,0.9997779936577943
K05677.01,0.999777622464012
K02612.02,0.9997752525059406
K03478.01,0.9997640226445204
K02914.01,0.9997631950257532
K04820.01,0.9997625918182236
K03480.01,0.9997593056315756
K04097.01,0.999758328912125
K03815.01,0.9997579300317417
K02744.02,0.9997571102863391
K06878.01,0.9997549550097216
K07023.01,0.9997497538796136
K07007.01,0.9997494784642443
K03472.01,0.9997436881161413
K01582.01,0.9997414429131363
K01693.01,0.9997376624675711
K05822.01,0.9997351295692097
K01254.01,0.9997349358340832
K06329.01,0.9997315203687812
K00650.01,0.999730834568835
K06966.01,0.9997293327558064
K00735.01,0.9997287914589186
K08232.01,0.9997243139971281
K00326.01,0.999723833871449
K04698.01,0.9997178582795934
K07976.01,0.9997163437208672
K04456.01,0.9997154107284487
K04862.01,0.9997136173947155
K07773.01,0.9997096960223861
K02018.02,0.9997093929082415
K02353.01,0.9997093342041763
K01996.02,0.9997089116146914
K00787.03,0.9997075622541497
K03190.01,0.99970694813742
K04460.01,0.9997066727191791
K06631.01,0.9997022794406115
K04591.01,0.9997013624741736
K07679.01,0.9996972121327232
K02535.01,0.9996878808798035
K05288.01,0.9996876503468213
K06960.01,0.9996863042251143
K03259.01,0.999685508403615
K00566.02,0.999684786756328
K04794.01,0.9996783735448893
K00238.03,0.9996731931134127
K04380.01,0.9996714663454999
K03425.01,0.999670606433366
K03395.01,0.9996695660325452
K03258.01,0.9996676447710927
K04686.01,0.9996665864037448
K03375.01,0.9996621718834324
K03907.01,0.9996612438189059
K06954.01,0.9996542020348258
K03083.03,0.9996525831901395
K00353.01,0.999648926634996
K07693.01,0.9996439171621797
K05512.01,0.999640704256539
K05869.01,0.9996405458104821
K05224.01,0.9996394141047741
K04207.01,0.9996388774076514
K03770.01,0.9996383436818466
K01872.01,0.9996357473360138
K03358.01,0.9996356254112679
K01525.02,0.9996348570753444
K04857.01,0.9996270103459398
K01353.03,0.9996253469233892
K07510.01,0.9996237929950921
K00547.02,0.9996227869380284
K06582.01,0.9996213826478764
K08037.01,0.999620872126558
K00944.01,0.9996181179440833
K07762.01,0.9996166710452296
K05479.01,0.9996103860364676
K02512.01,0.9996087342462551
K03130.01,0.9996057228414089
K07220.01,0.9996051244239594
K03936.02,0.999600788194778
K04650.01,0.9995985676311897
K05104.01,0.9995938890975802
K06971.01,0.9995920563768327
K03168.01,0.9995920541174343
K01599.01,0.9995832403467302
K04833.01,0.9995726441889002
K00151.01,0.9995659909692917
K07072.01,0.9995649623876804
K06093.02,0.9995635719175904
K07258.01,0.9995627615903543
K02899.01,0.9995611053587665
K06983.01,0.9995563749895588
K00143.01,0.9995440135368661
K04907.01,0.9995392556965605
K05441.01,0.9995345993877807
K06342.01,0.999533381234652
K03051.01,0.9995229260673743
K05410.01,0.9995208083923908
K06191.02,0.9995154858512006
K04185.01,0.9995118970035796
K05964.01,0.9995077518568944
K02193.02,0.9995035514929209
K06132.01,0.9995030643661297
K03202.01,0.999500389031852
K05943.01,0.9994983490585962
K03065.01,0.9994912390447613
K04963.01,0.9994622103234351
K07088.01,0.99945906036966
K02029.04,0.9994484801352322
K02052.01,0.9994473226355033
K07648.01,0.9994428666772341
K04287.01,0.99942920248185
K03495.02,0.9994275018317562
K00649.02,0.9994244509008305
K04301.02,0.9994040798709263
K03423.01,0.9994008962027422
K04837.01,0.9993899573358113
K04066.01,0.9993873770982684
K03389.01,0.9993788877223928
K00115.03,0.9993619835408581
K06568.01,0.9993402846351477
K02833.01,0.9993246478415049
K07479.01,0.9993203881157432
K00548.02,0.9993164067189626
K04811.01,0.9993156555655655
K04357.01,0.9992980064172278
K02163.03,0.9992974300638047
K06617.01,0.9992910055472464
K07685.02,0.999287019554305
K02723.01,0.9992860687498566
K07041.01,0.9992649915936554
K02906.02,0.9992345285885178
K01103.01,0.9992315149852212
K02623.02,0.9992246373638902
K02592.01,0.999223889473995
K05800.01,0.999218671294603
K04643.01,0.9992184710748125
K01310.02,0.9992056536001992
K07986.01,0.999204196937936
K07685.01,0.9992000548546396
K05150.01,0.9991897432613426
K06513.01,0.99918745646019
K05817.01,0.9991726360476768
K05476.01,0.9991673747954568
K00521.02,0.999161545641444
K04864.01,0.9991562201587713
K02435.01,0.9991457136845574
K02029.03,0.9991264585023013
K07361.01,0.9990808044757546
K07282.01,0.9990637883496779
K04710.01,0.9990341377997414
K02042.01,0.9990234882963294
K04120.01,0.999019607124264
K02004.03,0.9989978915354051
K06318.01,0.9989773408722479
K07099.01,0.9989719649192197
K06666.01,0.9989686033085543
K05762.01,0.9989642990300706
K01599.02,0.9989298659291076
K04856.01,0.9989279165840353
K05901.01,0.9989088224953733
K01360.03,0.9988990995707839
K07681.01,0.9988948262390089
K01839.02,0.9988871111465046
K03089.01,0.998882742368468
K02181.01,0.9988700332773124
K03104.01,0.9988518302702563
K05287.01,0.9988517823623694
K08183.01,0.9988490922052372
K04768.01,0.9988438281087836
K00255.02,0.9988373243953305
K04144.01,0.9987935287932064
K04829.01,0.9987861462026535
K02094.01,0.9987472576849853
K02610.01,0.9987351190053007
K06579.01,0.9987076295544421
K07339.01,0.9987041113205298
K04892.01,0.9986915682412947
K04157.01,0.9986909992858131
K06646.01,0.9986818540634961
K07032.01,0.9986591449825389
K06934.01,0.9986572288089381
K00929.02,0.9986400450363822
K04773.02,0.9986232805294238
K03429.04,0.9986206535679779
K07668.01,0.9986134376193871
K01159.01,0.9986120223501869
K08055.01,0.9985944265260177
K06259.02,0.9985677958841334
K04463.01,0.998556359556461
K07708.01,0.9985398651057056
K00647.02,0.9985232609243742
K04353.01,0.9985134316275762
K05411.01,0.9985101806025121
K04575.01,0.9985100305821826
K05297.01,0.9984881843001584
K04391.01,0.9984875104651332
K00797.01,0.9984818761581918
K03425.02,0.9984792617904344
K06783.01,0.9984550646893724
K04053.01,0.9984416759250874
K04098.01,0.9984349657660636
K03483.01,0.9984182240449533
K07471.01,0.9983972095472418
K00728.01,0.9983865413534462
K04011.01,0.9983846431530967
K03105.01,0.9983670642575739
K04777.01,0.9983557220045797
K07880.01,0.9983375463948323
K07892.01,0.9983194528093849
K04893.01,0.9983155460481006
K01694.01,0.998313389294027
K04776.01,0.9983128572122989
K07359.01,0.9983012823097096
K07144.01,0.9982900370621898
K06689.01,0.9982834970215297
K08076.01,0.9982793332926637
K08007.01,0.9982793304007961
K02288.01,0.9982751804550822
K04597.01,0.9982702088555562
K07924.01,0.998254485005129
K06777.01,0.998230497064608
K04849.01,0.9982303988265449
K02871.04,0.9982273589825803
K07749.01,0.9981739101051403
K04535.01,0.9981645276898945
K01359.02,0.9981347274422437
K07404.01,0.9981041310177785
K00716.01,0.9980817208941751
K03112.01,0.9980465714256733
K08111.01,0.9980369845481426
K03179.01,0.9980139527183817
K07923.01,0.9980014170528948
K07796.01,0.9979995620092026
K03416.01,0.9979472038972961
K04535.02,0.9979353857747618
K02564.02,0.9978789021200606
K04861.01,0.9978585690583788
K06352.01,0.9978499223005644
K04782.02,0.9978302202486588
K06259.01,0.9977670446693702
K04605.01,0.9977651690529639
K04810.01,0.9977505681962632
K05917.01,0.9977493881225877
K04626.01,0.9977374011613667
K01230.01,0.997717812603614
K06315.01,0.9977089631985463
K02783.01,0.9976914778917056
K03017.01,0.9976686533409826
K01499.02,0.9975423594585061
K07641.01,0.9975303652523032
K06731.01,0.9975166377620754
K04002.01,0.9974646793442802
K05563.01,0.9973949893344003
K01899.02,0.9973779789177226
K02610.02,0.9972962156489565
K07850.01,0.9972866117878448
K01193.01,0.9972842816467556
K04595.01,0.9972835022605947
K05322.01,0.9972488221244779
K06164.01,0.9971958774757413
K04667.01,0.997172729300011
K07951.01,0.9971557682929133
K04912.01,0.9971438751242134
K06120.01,0.9971437183042053
K06293.01,0.997136188130821
K07426.01,0.9970382186572695
K08089.01,0.9970356797485964
K07706.01,0.9970242567478597
K07489.01,0.9970202790075903
K04500.03,0.9969706358306119
K07506.01,0.9969702510309452
K07236.01,0.9969632403399841
K04084.02,0.996955359919826
K03053.02,0.9969084131662691
K05953.01,0.9968995431558058
K05974.01,0.9968964550368288
K01476.01,0.9968920627524002
K03486.01,0.9968910358181614
K07197.01,0.9968789495916033
K04823.01,0.9968626982305907
K03429.01,0.9968528810141788
K06892.01,0.9968283881966761
K03813.01,0.9968228790650365
K04487.01,0.9968191266023336
K07587.01,0.996796154547621
K04750.01,0.9967922611157755
K02666.01,0.996735039251919
K04580.01,0.9967113148854765
K05088.01,0.9966955868679652
K06191.01,0.9966840199166872
K07460.01,0.9966556451603878
K07795.01,0.9966491261384782
K05007.02,0.9966040473300297
K02369.03,0.9965402700972817
K02037.01,0.9965034731547039
K07617.01,0.9964665432905617
K04666.01,0.9964355989748425
K06993.01,0.9963088295738972
K06358.01,0.996221799806678
K07215.01,0.9961825975595678
K05688.01,0.9961513899483261
K04358.01,0.9960739355958609
K06209.02,0.996052615738593
K08052.01,0.9960409629242238
K04193.01,0.9960196605082694
K04103.02,0.995865392498501
K07232.01,0.9957597090971214
K08277.01,0.9957145311863358
K07859.01,0.9957058479256962
K04528.01,0.9956558889081027
K05826.01,0.995615064008091
K04700.02,0.9956134877132603
K08054.01,0.9956079646330968
K03318.01,0.995522066057807
K07301.01,0.9954725088254734
K03890.01,0.9953693887730122
K04558.01,0.995359978748244
K02735.01,0.9952598125985999
K04771.01,0.9952534554490986
K00100.01,0.9952168676939664
K03340.01,0.9952040729565614
K04504.01,0.9951167684741272
K06750.01,0.9949499841374781
K04419.01,0.9949466294982591
K05708.01,0.9948756600957481
K01936.01,0.9948206945865109
K04363.01,0.9947937169418631
K04801.01,0.994790182442463
K04260.04,0.9947800294098945
K06532.01,0.99468177194338
K04881.01,0.9946365647607295
K06263.01,0.994608087234448
K02689.01,0.9945786458384693
K07291.01,0.9945621558728245
K06970.01,0.9945227878749476
K05651.01,0.9944786193764644
K02050.02,0.994408363553545
K03481.01,0.9941683048115857
K01920.02,0.9941498510901923
K02445.01,0.994063357655687
K07539.01,0.994013194383319
K05211.01,0.9939475744737193
K05485.01,0.993846785830092
K04913.01,0.9938407717414159
K02925.01,0.9936750250643573
K04636.01,0.9933653741772961
K04153.01,0.9933422282095453
K02695.01,0.99331870594908
K00780.02,0.9932838470612345
K04644.01,0.9932512880856035
K04567.01,0.9932082740057997
K08193.01,0.9931820190836335
K03214.02,0.9928134088730733
K07002.01,0.9927123475871906
K02677.01,0.9926516717075153
K04846.02,0.9924958550009405
K04251.01,0.9922981832845253
K02248.02,0.9922558742219071
K05440.01,0.9922141247189542
K03344.03,0.9922031859807232
K02982.01,0.9921384816980983
K00160.01,0.9917865804537676
K07430.01,0.9914922997889118
K02433.06,0.9914309355084188
K08026.01,0.9912364217268008
K07818.01,0.9910976744712494
K06860.01,0.9910552438984462
K01815.02,0.9908166576380721
K04192.02,0.9907358518170252
K05331.01,0.9906878841192867
K07834.01,0.9906321669370155
K04871.01,0.9906178705143791
K06980.01,0.9905737280356393
K05249.01,0.9905551899879245
K01426.03,0.9905295333977778
K02194.03,0.9904481682469987
K07630.01,0.9903632614842807
K08053.01,0.9903625045078212
K05574.01,0.9903416170539934
K04780.01,0.9903071859977675
K02298.03,0.9901042823775335
K02439.02,0.9899232794139825
K04361.01,0.9898421950680598
K07843.01,0.9897570439043474
K02554.01,0.9897385744320366
K02604.01,0.9896600435488991
K08077.01,0.9896278212539388
K07112.01,0.9895817543608295
K07345.01,0.9895510392615501
K01793.01,0.9892189672980577
K07437.01,0.9891461239315381
K07949.01,0.9890127325062436
K04793.01,0.9889616158908509
K04797.01,0.9887632847421473
K00283.03,0.9885664645298586
K02481.01,0.9881118720353512
K05310.01,0.9880976796987553
K04896.01,0.988056241010953
K05418.01,0.9880289747468994
K04838.02,0.9878497262557343
K07835.01,0.9878128415284811
K05169.01,0.9876680513944353
K04896.02,0.9876605731626533
K05341.01,0.9876099124470055
K00566.03,0.9874810825985176
K02169.04,0.9873373197798612
K06641.01,0.9869909196589607
K05207.01,0.9868160103877018
K04647.01,0.9866084951419596
K07182.01,0.9865840317454503
K01747.01,0.9864815234073476
K04383.02,0.9863712956502497
K08012.01,0.9862884659634934
K05543.01,0.9860099853646136
K05142.01,0.985853593933565
K02220.05,0.9858283077149799
K06739.01,0.9851786464065377
K05329.01,0.9847345626698453
K06733.01,0.9847318016649581
K07319.01,0.9842399635062739
K05279.01,0.9836667490761145
K05685.01,0.9833408548737042
K06752.01,0.982934371521167
K07520.01,0.9829009546358933
K07272.01,0.9828485609216823
K00331.02,0.9827526994376565
K04685.01,0.9826051140188853
K06746.01,0.9822563234129477
K00856.01,0.9822318673454518
K04009.02,0.9820005013122267
K08156.01,0.981827320411994
K02874.01,0.98171032570639
K07833.01,0.9812886865904187
K06256.01,0.9808254564421011
K04834.01,0.9807143983952468
K01174.01,0.980464687434517
K05276.01,0.9798981821847506
K06368.01,0.9795583410285194
K07445.01,0.9794107054684877
K05929.01,0.9789736600637013
K00667.01,0.9788394597696546
K05433.01,0.9786297918021092
K07774.01,0.97823320234105
K04713.01,0.9782017477891427
K05736.01,0.9775366438223161
K07416.01,0.9770307921837912
K07998.01,0.9770287313475259
K03268.01,0.9766682711280138
K07133.01,0.9766474816179378
K07157.01,0.9765537767467876
K02321.02,0.9764581545321367
K02679.01,0.9763023023789149
K05532.01,0.9761079389761216
K02014.01,0.9760542035781719
K03091.02,0.9758965600053969
K06331.01,0.975152566351016
K06786.01,0.9737571117080949
K04744.01,0.973603370496544
K04603.01,0.9734557515517236
K05486.01,0.9732090670099959
K06763.01,0.9729840026573666
K07750.01,0.972937549087842
K07208.01,0.9729301934074801
K07704.01,0.9724420240175611
K04582.01,0.9723007509600176
K02386.01,0.9721732839199538
K06882.01,0.971362281540104
K02093.01,0.9707827591094964
K06925.01,0.969804625039833
K07662.01,0.9695677423628616
K06776.01,0.9686626784670918
K04906.01,0.9685773833266142
K00469.01,0.9684866537426389
K05387.01,0.968457539052828
K04815.01,0.967990220055363
K04257.01,0.967099129044161
K07776.01,0.9670208822635329
K05727.01,0.9667140386493298
K08205.01,0.9662015037522675
K05649.01,0.9657309077611849
K00726.01,0.9649465609992023
K06118.02,0.9637867229565996
K03013.01,0.9635564115526309
K00458.01,0.9629855934256217
K08078.01,0.9626743891042756
K08082.01,0.9621916634362551
K04007.01,0.9616067438515805
K04853.01,0.9611315742680048
K07903.01,0.9603247958573354
K08068.01,0.9600799371590328
K05816.01,0.9595265846630192
K04632.01,0.9580298137490485
K07270.01,0.9573696607378703
K07875.01,0.9567359045196833
K07162.01,0.9557780407792841
K06246.01,0.9548985044471935
K06182.01,0.9532099186074738
K07174.01,0.9530687819195577
K08035.01,0.9525285039031927
K01675.01,0.9514534972201282
K04756.01,0.951398375069013
K05046.01,0.9493206468909882
K07540.01,0.9486343183842437
K07370.01,0.9476090208904433
K07636.01,0.9473791642766858
K01613.02,0.947083816206136
K02919.01,0.9468758902874751
K04790.01,0.9466310761964146
K05359.01,0.945522913733029
K07764.01,0.9448281309857454
K00130.01,0.9446097856950425
K05179.01,0.9444317394385793
K05369.01,0.9435356668664646
K07434.01,0.9426491169643392
K08039.01,0.9418706881136054
K03313.01,0.9414337103500133
K03771.01,0.9399465879375986
K04458.01,0.9397358392722185
K01856.01,0.9390614005684036
K01840.02,0.9390208132831305
K07884.01,0.9364641609160409
K04178.01,0.9362545822226621
K07746.01,0.9358607098842644
K03225.01,0.935566327098601
K01058.01,0.9344178667962304
K04977.01,0.9340134100352445
K02573.01,0.9336429245170377
K04504.02,0.9334521931690342
K04124.01,0.9334478398118783
K00326.02,0.9327351736265559
K07427.01,0.9317591481680012
K08050.01,0.929224121812761
K07870.01,0.9290015011495808
K01032.01,0.9288891397910953
K00436.01,0.9285931623334999
K07842.01,0.9261189353507149
K07408.01,0.9260046241526613
K02150.01,0.9254744999976865
K04581.01,0.9251751244866215
K06904.01,0.9248048733624487
K08238.01,0.919952082522749
K02327.02,0.9195284793232611
K00684.01,0.9195086248837947
K04548.01,0.9186071291917632
K03224.01,0.9176224120140865
K04859.01,0.9173786020040978
K05119.01,0.9172441034265203
K06375.01,0.9163776478801948
K06630.01,0.9157859452586785
K07863.01,0.9122591003742238
K04999.01,0.9121389905613473
K04216.01,0.9117989903154387
K01957.01,0.909539200458164
K07680.01,0.9073296456454433
K06274.01,0.9063130552372569
K08159.02,0.9061770203913599
K05758.01,0.9050070392029482
K04813.01,0.9026057713546956
K07678.01,0.9010912582467887
K04839.01,0.9005767068754583
K02299.01,0.8999193224946862
K01995.01,0.8993168702248862
K07793.01,0.8984670989633968
K04838.01,0.8977701133059932
K04056.01,0.8955538414203889
K07644.01,0.8939855379991126
K02354.01,0.8936289442465639
K02513.01,0.8936080831461746
K03433.01,0.8926104503311648
K04967.01,0.8910063602552212
K06907.01,0.8900612074452404
K06600.01,0.8874916273583995
K08046.01,0.8867707056189041
K06301.01,0.8862878735872509
K02578.01,0.8860062738008071
K03283.03,0.8849931323921422
K07380.01,0.8849661560013884
K07148.01,0.8794529222537192
K02150.02,0.8760219409523289
K02813.01,0.8752582815160922
K04655.01,0.8743147070794858
K04498.01,0.8738092253541002
K04782.01,0.8679442496610326
K06409.01,0.8670941670655806
K04670.01,0.8668174904168163
K05126.01,0.8650534239474332
K04390.01,0.8634345194249982
K04895.02,0.8551872488999587
K02775.01,0.8539166692504049
K05083.01,0.8520015186078281
K07873.01,0.8437503106969073
K04838.03,0.8406646940881473
K04405.01,0.8405465129297777
K04987.01,0.8401380127636265
K06538.01,0.8364901768074238
K04890.01,0.830099686833644
K04743.01,0.8233867514145674
K07934.01,0.8193703413477533
K01855.01,0.8070922032908604
K00799.01,0.8063309690007149
K01581.01,0.8023179483642251
K04331.01,0.7967005589252969
K04385.03,0.7951104150271343
K05863.01,0.7938711610040665
K06353.01,0.7913344047281524
K07715.01,0.7900989198127273
K05782.01,0.7897464745373711
K08211.01,0.7892391012174739
K07889.01,0.7863384885144165
K00622.01,0.7845855905896509
K02398.01,0.7813481884108038
K05812.01,0.7794452209420164
K02093.03,0.7595176322680498
K04844.01,0.7578046468040943
K07535.01,0.7551379771406397
K04692.02,0.7545046272609156
K07205.01,0.7532714700572858
K03204.01,0.7505583643906104
K07195.01,0.7448829734616296
K02533.03,0.7428993512726867
K02172.02,0.7426385272325653
K03083.02,0.7418189149146027
K06918.01,0.7416591692233426
K07635.01,0.736457477037312
K06635.01,0.7355543529283658
K07223.01,0.7296393543471499
K07744.01,0.7291216062846361
K08043.01,0.7287738162971847
K02548.01,0.7280962041474482
K06172.01,0.7231167270211041
K08246.01,0.7221655306894834
K06262.01,0.7197898177943669
K07252.01,0.718043356410731
K07888.01,0.7148542716447526
K07982.01,0.7059222813194028
K05068.01,0.7048648059374483
K08109.01,0.7019643542419908
K07125.01,0.6809062717604918
K04209.01,0.6789468322191426
K08122.01,0.6651911661364468
K07905.01,0.6613246529403782
K02068.01,0.6604978072834368
K07069.01,0.6564547528761483
K07676.01,0.6476166971809987
K05375.01,0.6415546885612303
K00460.02,0.6384192392935535
K04730.01,0.6283882265767875
K05732.01,0.624399498226439
K07700.01,0.6241085958765643
K05952.01,0.617897492921166
K05027.01,0.6155813350848497
K07467.01,0.6142629958866811
K05149.01,0.610225520947024
K00396.01,0.608229449874119
K07925.01,0.6036645308034807
K07117.01,0.6030269144714518
K07978.01,0.6001608220567127
K06291.01,0.5846285177662186
K05556.01,0.5733645238834403
K03913.01,0.5716943562195875
K01131.01,0.5712660082918263
K05600.01,0.5601706152385826
K06913.02,0.5557167539325992
K07735.01,0.5534924518136655
K07546.01,0.5418249476507374
K03503.01,0.5397994204345754
K05845.01,0.5376572215945064
K07780.01,0.5270861539278815
K04407.01,0.519284314065642
K06653.01,0.5182181824742347
K07849.01,0.5152375371818879
K07882.01,0.5104525044289034
K02636.02,0.507980062611443
K05472.01,0.5036428127046308
K08259.01,0.49729474836205634
K08280.01,0.49722099892257976
K05572.01,0.49609593112367106
K08270.01,0.49574672466141667
K03318.02,0.49326073393931813
K05868.01,0.49168521078383814
K07005.01,0.4900845130198334
K03849.01,0.48536631147195225
K00064.01,0.4766621747979026
K07449.01,0.4739358757178468
K05321.01,0.4655480396423186
K03783.01,0.46128526274196524
K05228.01,0.4586667619733389
K03875.01,0.45811188591822916
K05281.01,0.44282818502362375
K03206.01,0.4405023969094003
K07558.01,0.4396429997267786
K07117.02,0.4313901990339115
K05965.01,0.42625877027555836
K05566.01,0.4215958242368578
K07711.01,0.4070672699820444
K02369.02,0.3999767043771904
K02055.04,0.39771976784298907
K07567.01,0.38206910682568207
K05653.01,0.37678143626404753
K04157.02,0.365874591918172
K05850.01,0.36336486517338085
K07798.01,0.3573810134429001
K04676.01,0.35436986449812297
K07920.01,0.35142111146475674
K07915.01,0.34900705864429943
K05390.01,0.3476351822324447
K05344.01,0.3455060449256434
K05332.01,0.33450932283825213
K07785.01,0.33404467294959655
K03102.01,0.3301457406641231
K05772.01,0.3295727501570273
K07169.01,0.32390314177163265
K06178.02,0.31984645222895147
K05899.01,0.31957651862722936
K05509.01,0.3185279740690733
K07670.01,0.31845191714050675
K07305.01,0.3026862291350921
K04435.02,0.30022378318878734
K05579.01,0.2940556335973212
K06182.02,0.2938711174268602
K03520.01,0.28614873050959316
K05932.01,0.28528160005185693
K06253.01,0.28016164628426266
K05640.01,0.27922660622748796
K01545.01,0.27706372300334553
K08257.01,0.27035001408197884
K06798.01,0.2628125494905926
K07894.01,0.26140545516976765
K07358.01,0.25757470042427405
K03939.01,0.25586731163415566
K07624.01,0.25460398058859723
K08249.01,0.2540747829221045
K04382.02,0.253970678800646
K08223.01,0.2527697551053067
K08000.01,0.252700777544244
K07954.01,0.2512949054507323
K05461.01,0.2506988142632808
K06355.02,0.25011365730566393
K05665.01,0.2430935451260915
K06516.01,0.2364475106550043
K05132.01,0.23569283865082385
K06511.01,0.22958589135575033
K00416.04,0.22510934998212095
K02312.01,0.21507225999028792
K07931.01,0.21309915746307945
K04778.01,0.2110143793689053
K05749.01,0.2073522698931627
K06774.01,0.2033224123703953
K00977.01,0.20135215296446096
K07389.01,0.19813176812819602
K05652.01,0.19790464801339241
K05787.01,0.19367268197158416
K04902.01,0.19194910100661175
K08085.01,0.18395936835182217
K04848.01,0.1806262314442179
K05704.01,0.17603629846104699
K03980.01,0.1717058395144988
K03184.01,0.1693301988605585
K01168.01,0.1655873486007502
K07073.01,0.1646476991249542
K06320.01,0.16289916456120607
K06103.02,0.16013641090029077
K00366.01,0.15976263461420773
K06762.01,0.1587805445579056
K05459.01,0.155520250077652
K06484.01,0.15273786896795058
K07832.01,0.14562190744319645
K04818.01,0.13427992435742794
K07878.01,0.1332845597773551
K04351.01,0.13159701240371038
K05107.01,0.12976934360456352
K04546.01,0.12960849960973977
K00625.01,0.12848906673707403
K05174.01,0.11961135501406978
K00145.01,0.11939808868653845
K05626.01,0.11907233144104941
K01576.03,0.11786597470711949
K01445.02,0.11591910989853854
K07990.01,0.11081798142849368
K00304.02,0.11060936205265377
K06969.01,0.10948728560977625
K04871.02,0.10725550885899651
K08063.01,0.10667941159660543
K06872.01,0.10623162006198052
K05192.01,0.10576172491445912
K02719.02,0.10375044241631146
K07331.01,0.10038892319922268
K06526.01,0.09751801797674758
K08031.01,0.094343117803217
K05360.01,0.09236988925172597
K03856.01,0.09025964693016565
K05482.01,0.08983130825454565
K07383.01,0.08902249129611906
K04345.01,0.08559230810502437
K05223.01,0.08343086137579261
K07775.01,0.0810252091740007
K07129.01,0.0808961444664305
K06781.01,0.0772869586430113
K04961.01,0.0759627510678309
K05451.01,0.07019042211128225
K02869.02,0.0701840031375293
K05849.01,0.06332245995888469
K01096.01,0.06043222305932512
K05323.01,0.05930689221378294
K01208.01,0.0571699890526563
K05950.01,0.05643854483459012
K05924.01,0.05575302330677586
K07559.01,0.055567974618494484
K03370.01,0.054922949372618754
K08286.01,0.05492099895315244
K05892.01,0.05473855984516475
K03156.01,0.05462752074682049
K03891.01,0.05183787434268162
K01728.01,0.04856540365898092
K06401.01,0.04655714181069249
K08033.01,0.046435206564028025
K07591.01,0.04233431019172445
K01665.02,0.04093240980029555
K02758.01,0.0391853181384702
K05358.01,0.038181058334349746
